nodes;pipe 1;pipe 2;reduction_time;kernel_time;hs_st_time;k;st_result;ke_result;equal;ke_nodes;ke_edges;c_par;density;reduced_nodes;reduced_edges
4000;51.372;19.689;17.564;2.125;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;4000.0;9580.0
4000;27.243;19.663;17.491;2.172;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;4000.0;9579.0
4000;59.692;21.314;19.236;2.078;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;4000.0;9621.0
4000;51.571;21.286;19.19;2.096;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;4000.0;9610.0
4000;31.925;19.657999999999998;17.502;2.156;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;4000.0;9715.0
600;2.625;0.5930000000000001;0.547;0.046;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;600.0;1456.0
600;3.344;0.547;0.5;0.047;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;600.0;1469.0
600;1.437;0.5630000000000001;0.516;0.047;0.0;12;1.0;1.0;1.0;11.0;11.0;-1;2.0;600.0;1376.0
600;2.829;0.531;0.484;0.047;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;600.0;1460.0
600;4.157;0.547;0.5;0.047;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;600.0;1476.0
600;1.953;0.5930000000000001;0.547;0.046;0.0;12;1.0;1.0;1.0;11.0;11.0;-1;2.0;600.0;1417.0
600;2.938;0.517;0.486;0.031;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;600.0;1405.0
600;3.78;0.532;0.485;0.047;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;600.0;1457.0
600;3.361;0.5650000000000001;0.518;0.047;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;600.0;1447.0
600;0.891;0.5940000000000001;0.547;0.047;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;600.0;1383.0
800;4.47;0.828;0.75;0.078;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;800.0;1899.0
800;5.312;0.688;0.594;0.094;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;800.0;1878.0
800;1.906;0.6859999999999999;0.592;0.094;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;800.0;1898.0
800;5.36;0.702;0.609;0.093;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;800.0;1866.0
800;3.484;0.625;0.562;0.063;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;800.0;1837.0
800;5.188;0.6559999999999999;0.594;0.062;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;800.0;1867.0
800;5.141;0.72;0.626;0.094;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;800.0;1885.0
800;8.189;0.703;0.625;0.078;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;800.0;1840.0
800;3.5;0.735;0.641;0.094;0.0;12;1.0;1.0;1.0;11.0;11.0;-1;2.0;800.0;1883.0
800;3.86;0.703;0.625;0.078;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;800.0;1860.0
