nodes;pipe 1;pipe 2;reduction_time;kernel_time;hs_st_time;k;st_result;ke_result;equal;ke_nodes;ke_edges;c_par;density;reduced_nodes;reduced_edges;pipe_1_timeout;pipe_2_timeout
198;-1;0.301;0.224;0.076;0.001;75;-1;0.0;-1;146.0;286.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.299;0.224;0.074;0.001;76;-1;0.0;-1;146.0;286.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.311;0.224;0.086;0.001;77;-1;0.0;-1;164.0;368.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.311;0.224;0.086;0.001;78;-1;0.0;-1;164.0;368.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.312;0.224;0.087;0.001;79;-1;0.0;-1;164.0;368.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.29400000000000004;0.224;0.069;0.001;80;-1;0.0;-1;180.0;457.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.31;0.224;0.085;0.001;81;-1;0.0;-1;186.0;537.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.31;0.224;0.085;0.001;82;-1;0.0;-1;186.0;537.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.312;0.224;0.086;0.002;83;-1;0.0;-1;186.0;537.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.28800000000000003;0.224;0.064;0.0;84;-1;0.0;-1;194.0;626.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.28900000000000003;0.224;0.065;0.0;85;-1;0.0;-1;194.0;626.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.28900000000000003;0.224;0.065;0.0;86;-1;0.0;-1;194.0;626.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.28900000000000003;0.224;0.064;0.001;87;-1;0.0;-1;194.0;626.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.271;0.224;0.046;0.001;88;-1;0.0;-1;197.0;716.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.277;0.224;0.052;0.001;89;-1;0.0;-1;197.0;716.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.273;0.224;0.048;0.001;90;-1;0.0;-1;197.0;716.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.27;0.224;0.046;0.0;91;-1;0.0;-1;197.0;716.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;-1.0;0.224;0.041;1795.158;92;-1;0.0;-1;198.0;808.0;2.0;4.075757575757576;198.0;808.0;-1;1.0
