nodes;pipe 1;pipe 2;reduction_time;kernel_time;hs_st_time;k;st_result;ke_result;equal;ke_nodes;ke_edges;c_par;density;reduced_nodes;reduced_edges
4400;199.255;23.226999999999997;20.429;2.798;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4400.0;12460.0
4400;145.856;23.868;20.616;3.252;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4400.0;12271.0
4400;113.491;24.04;20.29;3.75;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4400.0;12365.0
4400;85.082;24.364;20.768;3.596;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4400.0;12278.0
4400;127.204;23.331;20.377;2.954;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4400.0;12458.0
4400;137.797;23.284;20.581;2.703;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4400.0;12261.0
4400;142.485;22.78;20.068;2.712;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4400.0;12297.0
4400;160.749;23.057;20.378;2.679;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4400.0;12250.0
4600;128.371;24.915000000000003;21.946;2.969;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4600.0;12848.0
4600;199.145;26.252;22.564;3.688;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4600.0;12852.0
4600;150.276;25.847;21.94;3.907;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4600.0;12713.0
4600;125.861;25.797;22.109;3.688;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4600.0;12709.0
4600;179.393;25.49;22.49;3.0;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4600.0;12874.0
4600;131.657;25.227;22.102;3.125;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4600.0;12737.0
4600;182.258;24.738;21.785;2.953;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4600.0;12807.0
4600;89.648;25.098000000000003;22.129;2.969;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4600.0;12844.0
4600;130.82;25.845;22.673;3.172;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4600.0;12957.0
4600;191.336;26.695;22.476;4.219;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4600.0;12811.0
4800;189.523;38.482;32.463;6.019;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4800.0;13403.0
4800;174.246;36.577000000000005;32.764;3.813;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4800.0;13492.0
4800;223.896;36.213;32.865;3.348;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4800.0;13402.0
4800;190.037;36.879000000000005;33.612;3.267;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4800.0;13410.0
4800;161.3;36.141999999999996;32.787;3.355;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4800.0;13254.0
4800;96.319;38.028;33.302;4.726;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4800.0;13459.0
4800;146.966;37.627;32.799;4.828;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4800.0;13378.0
4800;134.752;37.343999999999994;33.818;3.526;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4800.0;13431.0
4800;136.412;36.368;33.085;3.283;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4800.0;13325.0
4800;106.202;37.503;33.763;3.74;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4800.0;13526.0
5000;221.794;40.028000000000006;36.267;3.761;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;5000.0;14149.0
5000;126.487;41.045;35.982;5.063;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;5000.0;14041.0
5000;212.213;41.157000000000004;36.14;5.017;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;5000.0;14216.0
5000;179.508;40.977000000000004;36.835;4.142;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;5000.0;13994.0
5000;193.539;41.297000000000004;37.463;3.834;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;5000.0;14077.0
5000;133.05;40.942;36.145;4.797;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;5000.0;13968.0
5000;165.427;41.733000000000004;36.685;5.048;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;5000.0;13916.0
5000;154.599;41.913;36.803;5.11;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;5000.0;14203.0
5000;123.621;33.394999999999996;29.185;4.21;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;5000.0;14191.0
5000;131.92;32.821;29.118;3.703;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;5000.0;13965.0
5200;147.475;35.58;31.688;3.892;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;5200.0;14504.0
5200;238.793;37.375;33.325;4.05;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;5200.0;14597.0
5200;224.556;36.512;31.559;4.953;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;5200.0;14534.0
5200;185.738;35.997;30.994;5.003;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;5200.0;14480.0
5200;162.634;38.044000000000004;32.966;5.078;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;5200.0;14441.0
5200;259.017;38.146;33.302;4.844;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;5200.0;14550.0
5200;165.01;37.4;33.4;4.0;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;5200.0;14452.0
